m_c_report_log_d.app_id,m_c_report_log_d.user_id,m_c_report_log_d.resource_id,m_c_report_log_d.product_id,m_c_report_log_d.cpg,m_c_report_log_d.fpg,m_c_report_log_d.user_agent,m_c_report_log_d.client,m_c_report_log_d.province,m_c_report_log_d.is_pay,m_c_report_log_d.visited_at,m_c_report_log_d.statdate
appHVYHiicr5056,u_5894945ba61c9_8jMThUzH,l_5b962a9197c3c_bOGkRtR7,p_5910888ce91d9_PMKGnFw8,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; DUK-AL20 Build/HUAWEIDUK-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/4006 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:35:02.0,20181117
appCRApuVG28915,u_5a33d8739426e_RCbA6GvWAB,v_5b3f1e4cda16e_uqEHrRH9,p_5b3f0f4712afa_cMM2TCyb,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,河北省,1,2018-11-17 00:35:02.0,20181117
appuAhZGRFx3075,u_589dcb773a926_4PnQyDaZ,p_5bac76f9ae921_22wCsvjc,p_5bac76f9ae921_22wCsvjc,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.2 NetType/WIFI Language/zh_CN",1,湖北省,1,2018-11-17 00:35:02.0,20181117
appohHKgHXZ4674,u_5bee919252ba1_vpJ8nEZ5Q1,a_5beef05763475_k7QKKMcX,a_5beef05763475_k7QKKMcX,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.0 NetType/WIFI Language/zh_CN",1,北京,1,2018-11-17 00:35:02.0,20181117
appnxR6czkE6339,u_5a5786475c1d8_tSseUlaJLu,v_59ea11f0565da_7ddKHhye,p_59ea0688d3440_D00gi5aU,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0.0; HWI-TL00 Build/HUAWEIHWI-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 MMWEBID/9755 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:35:02.0,20181117
appkx6bQTKR2347,u_5bd71f6176f8d_ZZyi7wEcXI,l_5b82a5fe39696_vV5M21F9,l_5b82a5fe39696_vV5M21F9,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.1 NetType/4G Language/zh_CN",1,0,1,2018-11-17 00:35:02.0,20181117
appHVYHiicr5056,u_5894945ba61c9_8jMThUzH,l_5b962a9197c3c_bOGkRtR7,p_5910888ce91d9_PMKGnFw8,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; DUK-AL20 Build/HUAWEIDUK-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/4006 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:35:02.0,20181117
appRY9yTVR18157,u_584d68490fd8f_87iBj1dj,a_5bee28b5b8045_1iZauQxf,p_5a20c170633d3_YVpdjHrT,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9896 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,江西省,1,2018-11-17 00:35:02.0,20181117
appz8yaWfdt4298,u_5aec96ebd20f9_GoqhLnqSJX,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0; Redmi Note 4 Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x26070333) NetType/4G Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:35:02.0,20181117
appRY9yTVR18157,u_5848a67624ee2_uNKRkYsy,a_5be4e21de08a1_XYvLSNGU,p_5a20c12e32b58_KCoYski0,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1; OPPO R9m Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/4011 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,北京,1,2018-11-17 00:35:02.0,20181117
appy2eIPtfp5380,u_5becdf4233066_eu8XpU2vZ2,p_5b4810a70505b_jMsxV1t1,p_5b4810a70505b_jMsxV1t1,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:35:03.0,20181117
appuAhZGRFx3075,u_api_5bee884c52c87_MdOXANU3,p_5bd136e0ee586_VAMsSaBf,p_5bd136e0ee586_VAMsSaBf,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/en",1,广东省,1,2018-11-17 00:35:03.0,20181117
appJ3DqbeOC5599,u_5b8992ad8a437_qYtejyzMBK,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,浙江省,0,2018-11-17 00:35:03.0,20181117
appF2GJqTTc2910,u_5b31190bd0d77_rt5Hu102on,i_5bed7e9665d12_yHuSaxLe,i_5bed7e9665d12_yHuSaxLe,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; MIX 2 Build/OPR1.170623.027; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/3168 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,上海,1,2018-11-17 00:35:03.0,20181117
appSS1810wR7017,u_5b973f54c707d_UY3spvN15q,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.6.6 NetType/4G Language/zh_CN",1,湖南省,1,2018-11-17 00:35:03.0,20181117
appHVYHiicr5056,u_5b6ae93138b8d_OxxvOrEPFX,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Mobile/14A346 MicroMessenger/6.7.2 NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:35:03.0,20181117
appRY9yTVR18157,u_584cf97539201_dVTcjvou,a_5bee28a279fe3_4kY0JT61,p_5a20c170633d3_YVpdjHrT,NULL,NULL,"Mozilla/5.0 (Linux; Android 9.0; LYA-AL10 Build/HUAWEILYA-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044402 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x26070377) NetType/WIFI Language/zh_CN Process/tools",1,北京,1,2018-11-17 00:35:03.0,20181117
appwvOf3u0n6654,u_59617ce00a692_rBO56YUR,i_5bee62b973ba6_ZVdbz1XM,p_595b526916402_wNSaraNt,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; STF-AL10 Build/HUAWEISTF-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/9192 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/toolsmp",1,湖北省,1,2018-11-17 00:35:03.0,20181117
appXbY8gBu74000,u_5beef1b6804dc_IHOwtjkzpB,a_5aae62f0a6e2a_foMfvbGB,p_5aae621499a21_kvmw4gEg,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A366 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,江苏省,0,2018-11-17 00:35:03.0,20181117
app6Wf7NMsr4708,u_5beee0e67abd6_HswobhIjTU,p_5b3f2de170dd4_xVFkKgHT,p_5b3f2de170dd4_xVFkKgHT,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0; OPPO A37t Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044385 Mobile Safari/537.36 MMWEBID/8900 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,湖北省,0,2018-11-17 00:35:03.0,20181117
appG1VMUALC2470,22435,p_5a55db61c9e84_vb68cbsW,p_5a55db61c9e84_vb68cbsW,NULL,NULL,"Mozilla/5.0 (Linux; Android 4.4.2; CHM-TL00H Build/HonorCHM-TL00H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.6.7.1321(0x26060739) NetType/4G Language/zh_CN",1,广东省,1,2018-11-17 00:35:03.0,20181117
appSS1810wR7017,u_5b973f54c707d_UY3spvN15q,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.6.6 NetType/4G Language/zh_CN",1,湖南省,1,2018-11-17 00:35:03.0,20181117
appwvOf3u0n6654,u_59617ce00a692_rBO56YUR,i_5bee62b973ba6_ZVdbz1XM,p_595b526916402_wNSaraNt,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; STF-AL10 Build/HUAWEISTF-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/9192 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/toolsmp",1,湖北省,1,2018-11-17 00:35:03.0,20181117
appzwjiQuoo3641,u_lp_1541330921_5bded7e9929d3_5fu7wb,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,河北省,1,2018-11-17 00:35:03.0,20181117
app3mnWavno3585,u_5beeea68b765f_gXRPZJMnWp,a_5b3876790e140_ncPkJvC3,p_5b23b4fb6b6c3_Q4iMoEAz,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.1; OD103 Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MicroMessenger/6.6.7.1321(0x26060739) NetType/4G Language/zh_CN",1,广西,1,2018-11-17 00:35:03.0,20181117
appAYF1gVic4976,u_5b39913f1d170_x4xQGkFuRu,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1; OPPO A59s Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/4230 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,内蒙古,1,2018-11-17 00:35:03.0,20181117
app6Wf7NMsr4708,u_5a4f5a12d3c86_ssOLVBgsLi,p_5a87002150e56_oijNuKih,p_5a87002150e56_oijNuKih,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,广东省,1,2018-11-17 00:35:03.0,20181117
app83NkGEBj1906,u_5a574c2bce9d6_Gasy7kCpQt,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; ALP-TL00 Build/HUAWEIALP-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/326 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,江苏省,1,2018-11-17 00:35:03.0,20181117
appqopn7doq1846,u_5beef1b6f2f67_Tdxx8scpK4,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Mobile/14E304 MicroMessenger/6.6.6 NetType/WIFI Language/zh_CN",1,天津,0,2018-11-17 00:35:03.0,20181117
appuAhZGRFx3075,u_594bcf38dd0fc_MqXOZDW4,v_5a5306f0522df_fnR9DdGA,p_599aec6d18d96_0JptooGo,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; COL-AL10 Build/HUAWEICOL-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/3425 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:35:03.0,20181117
appzwjiQuoo3641,u_5bee4dc45ed43_qs4hONWGWc,p_5be4f51d5fd20_cqSHHpZh,p_5be4f51d5fd20_cqSHHpZh,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; VTR-AL00 Build/HUAWEIVTR-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/4151 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,湖南省,1,2018-11-17 00:35:03.0,20181117
appO0iOt6km4918,u_59b0e83f9379d_fKY3wBXF,p_5afeaa1b594b0_5txemHpC,p_5afeaa1b594b0_5txemHpC,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; ALP-AL00 Build/HUAWEIALP-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/1643 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,海南省,1,2018-11-17 00:35:03.0,20181117
appuAhZGRFx3075,u_594bcf38dd0fc_MqXOZDW4,v_5a5306f0522df_fnR9DdGA,p_599aec6d18d96_0JptooGo,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; COL-AL10 Build/HUAWEICOL-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/3425 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:35:03.0,20181117
appo2bR0L9k9490,u_5bcf4b12cc8e5_TZZ0hkEUTt,a_5b1f94fb3513d_fo1htvAm,p_5ad947bd43bd9_Lt5lm5GZ,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,北京,1,2018-11-17 00:35:03.0,20181117
appUyOIVYyj8440,u_5beef157aa8c4_wRirkgU7ri,p_5aa75f7bbbdd6_3TNwMxfk,p_5aa75f7bbbdd6_3TNwMxfk,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,四川省,1,2018-11-17 00:35:03.0,20181117
appl5vDhoae8016,u_5b5dd0505bef4_fgw4A5pMxb,a_5b4ede9c2b9e0_c2Pw7qb0,p_5b4ea2e1d59be_UTsHLpvr,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi 5A Build/N2G47H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/792 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,山东省,1,2018-11-17 00:35:03.0,20181117
app6Wf7NMsr4708,u_5ab64f2779fd9_bynq8Cyq6T,p_5be4fb3cf14ba_tip3NW6B,p_5be4fb3cf14ba_tip3NW6B,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; PAFM00 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/5880 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,江西省,1,2018-11-17 00:35:03.0,20181117
appuAhZGRFx3075,u_597b5095d1f1a_x2T5QkEQ,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:35:03.0,20181117
appygRfQvuq5891,u_5beec5ff4768c_ZPePDgA5xI,p_5b57f7eb7c029_fP1MwOBr,p_5b57f7eb7c029_fP1MwOBr,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,河北省,0,2018-11-17 00:35:03.0,20181117
appRY9yTVR18157,u_58521f6780989_q2FdRiYO,a_5be4e21de08a1_XYvLSNGU,p_5a20c12e32b58_KCoYski0,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; MI MAX 3 Build/OPM1.171019.019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/5518 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,四川省,1,2018-11-17 00:35:03.0,20181117
app6Wf7NMsr4708,u_5ad0391445d11_vWU0oZ3Di3,v_5b6a6689c020e_FykOimtH,p_5b3fbe29375e3_xoh8bkpj,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,湖南省,1,2018-11-17 00:35:03.0,20181117
appe88uSKHv2950,u_5beef19312fba_FppPotheub,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; COL-AL10 Build/HUAWEICOL-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/6555 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,河北省,0,2018-11-17 00:35:04.0,20181117
appf0kR9Tua3715,u_5ba6352bec9bd_uFORA7egOc,l_5bab48e165b8c_kwif1xBc,p_5a9138434584f_xe7KgMPV,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.0 NetType/4G Language/zh_CN",1,云南省,1,2018-11-17 00:35:04.0,20181117
appLHyGnCfg5716,u_5beef1b736eb8_a6dNGKIhHT,p_5bd6da46bd1af_fOC9tyCD,p_5bd6da46bd1af_fOC9tyCD,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; VIE-AL10 Build/HUAWEIVIE-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x26070333) NetType/WIFI Language/zh_CN Process/tools",1,云南省,0,2018-11-17 00:35:04.0,20181117
app3v8IZ5Mz2026,u_5b80115225084_wIB1PUNCzP,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; BLA-AL00 Build/HUAWEIBLA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/9495 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,河北省,1,2018-11-17 00:35:04.0,20181117
app5o9LEDV57360,u_5beabbcb02e42_NMugTYhvuU,l_5be401b610543_U1lc4GP1,l_5be401b610543_U1lc4GP1,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:35:04.0,20181117
appavOC3jaQ7567,u_5a07fb2d8fedf_66bIZ7ty3R,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,北京,1,2018-11-17 00:35:04.0,20181117
appRY9yTVR18157,u_5848ab5a1c563_YP68XqJl,a_5bee2953992f4_ecyHYIlH,p_5a20c170633d3_YVpdjHrT,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; STF-AL00 Build/HUAWEISTF-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043632 Safari/537.36 MicroMessenger/6.6.5.1280(0x26060536) NetType/4G Language/zh_CN",1,广东省,1,2018-11-17 00:35:04.0,20181117
appuAhZGRFx3075,u_5b66c11e18cc1_RvmcEUps0q,a_5bac97cf58f7d_Ugmok4Xr,p_5b6d293108e00_8XOD7FH2,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; BLA-AL00 Build/HUAWEIBLA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/4980 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,湖北省,1,2018-11-17 00:35:04.0,20181117
appStPxjhG74573,u_5beeed7620ac9_OnMDu3aK7B,v_5bde6d39ade0a_AGHuz8wo,p_5bde651b4ba1e_c6BE6WyY,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0; vivo Y67A Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044304 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x26070333) NetType/4G Language/zh_CN Process/tools",1,广东省,0,2018-11-17 00:35:04.0,20181117
app3v8IZ5Mz2026,u_5b80115225084_wIB1PUNCzP,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; BLA-AL00 Build/HUAWEIBLA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/9495 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,河北省,1,2018-11-17 00:35:04.0,20181117
appuAhZGRFx3075,u_5aa475703df22_dRa0gJlhYy,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; VTR-AL00 Build/HUAWEIVTR-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/2107 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,贵州省,1,2018-11-17 00:35:04.0,20181117
appUyOIVYyj8440,u_5b5f293566a17_vZaoRowGpr,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 MicroMessenger/6.7.0 NetType/WIFI Language/zh_CN",1,山东省,1,2018-11-17 00:35:04.0,20181117
appil799wiP6448,u_5beef1a738e62_YQ7IaXRtjj,l_5bee8bf1dada2_8CKcZ1qh,p_5bee8b27bf5cc_O6lIaCFz,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:35:04.0,20181117
appavOC3jaQ7567,u_5a07fb2d8fedf_66bIZ7ty3R,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,北京,1,2018-11-17 00:35:04.0,20181117
appgp6EDV1w6936,u_5beef18370858_M3MYdqltI8,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,辽宁省,1,2018-11-17 00:35:04.0,20181117
